"p0","var.z","h2","t","nbar","nvar","psrv","nn"
0.964285714285714,0.4,0.5,73,2010249.258,11055021309.7692,1,1000
0.964285714285714,0.4,0.5,74,2016761.738,10923145599.2466,1,1000
0.964285714285714,0.4,0.5,75,2014862.534,11183059113.3582,1,1000
0.964285714285714,0.4,0.5,76,2016481.968,11736898766.6676,1,1000
0.964285714285714,0.4,0.5,77,2019056.66,10915737184.2026,1,1000
0.964285714285714,0.4,0.5,78,2018718.916,12392838101.3283,1,1000
0.964285714285714,0.4,0.5,79,2018020.097,11158606993.1427,1,1000
0.964285714285714,0.4,0.5,80,2014307.943,11539728097.6694,1,1000
0.964285714285714,0.4,0.5,81,2017564.587,11290255123.9504,1,1000
0.964285714285714,0.4,0.5,82,2017343.397,11030049557.4348,1,1000
0.964285714285714,0.4,0.5,83,2016159.778,11227463499.3501,1,1000
0.964285714285714,0.4,0.5,84,2017471.97,11347539129.1322,1,1000
0.964285714285714,0.4,0.5,85,2013569.229,11172964337.6782,1,1000
0.964285714285714,0.4,0.5,86,2014579.936,10927666438.8888,1,1000
0.964285714285714,0.4,0.5,87,2010104.525,10622300241.8632,1,1000
0.964285714285714,0.4,0.5,88,2016762.445,11235103205.5065,1,1000
0.964285714285714,0.4,0.5,89,2019624.078,11141685007.8758,1,1000
0.964285714285714,0.4,0.5,90,2018070.597,12197601481.398,1,1000
0.964285714285714,0.4,0.5,91,2018194.221,11635067713.886,1,1000
0.964285714285714,0.4,0.5,92,2023063.532,11131676377.4965,1,1000
0.964285714285714,0.4,0.5,93,2012073.015,12075567167.3882,1,1000
0.964285714285714,0.4,0.5,94,2016915.258,12352499856.0335,1,1000
0.964285714285714,0.4,0.5,95,2011816.879,11265893485.0834,1,1000
0.964285714285714,0.4,0.5,96,2020631.048,12432863479.6453,1,1000
0.964285714285714,0.4,0.5,97,2024424.911,11741232277.0962,1,1000
0.964285714285714,0.4,0.5,98,2019844.258,11775881254.6641,1,1000
0.964285714285714,0.4,0.5,99,2016542.366,11830885710.4745,1,1000
0.964285714285714,0.4,0.5,100,2019480.456,12018217099.3254,1,1000
0.964285714285714,0.4,1,0,2020000,0,1,1000
0.964285714285714,0.4,1,1,485231.573,2493947959.41609,1,1000
0.964285714285714,0.4,1,2,449254.868,4238779800.61919,1,1000
0.964285714285714,0.4,1,3,601870.817,10118522242.8384,1,1000
0.964285714285714,0.4,1,4,905669.525,21517440265.3127,1,1000
0.964285714285714,0.4,1,5,1313083.931,29305336757.8301,1,1000
0.964285714285714,0.4,1,6,1676306.09,22315184049.7577,1,1000
0.964285714285714,0.4,1,7,1883434.567,15031279607.8714,1,1000
0.964285714285714,0.4,1,8,1968790.677,12705193807.0557,1,1000
0.964285714285714,0.4,1,9,1994500.025,12307025565.9924,1,1000
0.964285714285714,0.4,1,10,2006405.299,11801076147.6753,1,1000
0.964285714285714,0.4,1,11,2014616.195,11813441354.4214,1,1000
0.964285714285714,0.4,1,12,2018102.109,12295599546.834,1,1000
0.964285714285714,0.4,1,13,2019251.893,12053821735.2668,1,1000
0.964285714285714,0.4,1,14,2022525.303,12244527149.4907,1,1000
0.964285714285714,0.4,1,15,2021724.575,11721266848.2006,1,1000
0.964285714285714,0.4,1,16,2017872.435,11402068035.225,1,1000
0.964285714285714,0.4,1,17,2016018.378,11566877567.6528,1,1000
0.964285714285714,0.4,1,18,2018079.485,12521063064.4002,1,1000
0.964285714285714,0.4,1,19,2019926.068,11568395262.63,1,1000
0.964285714285714,0.4,1,20,2017120.692,11115184211.0582,1,1000
0.964285714285714,0.4,1,21,2017335.014,11511067162.3441,1,1000
0.964285714285714,0.4,1,22,2017156.749,11466081336.3744,1,1000
0.964285714285714,0.4,1,23,2019846.985,12493094587.5263,1,1000
0.964285714285714,0.4,1,24,2016286.735,11802692337.0959,1,1000
0.964285714285714,0.4,1,25,2018731.844,11284398285.9997,1,1000
0.964285714285714,0.4,1,26,2014190.682,11433468703.4003,1,1000
0.964285714285714,0.4,1,27,2019113.624,11813550469.8825,1,1000
0.964285714285714,0.4,1,28,2010801.829,12091940478.8406,1,1000
0.964285714285714,0.4,1,29,2017723.965,11025243279.0268,1,1000
0.964285714285714,0.4,1,30,2023801.135,11607326930.8476,1,1000
0.964285714285714,0.4,1,31,2021365.722,10838821553.4862,1,1000
0.964285714285714,0.4,1,32,2017524.187,10785810257.924,1,1000
0.964285714285714,0.4,1,33,2017325.924,11651588218.733,1,1000
0.964285714285714,0.4,1,34,2015296.935,12443180512.4873,1,1000
0.964285714285714,0.4,1,35,2018532.571,11893821304.9839,1,1000
0.964285714285714,0.4,1,36,2020254.419,11840038982.9704,1,1000
0.964285714285714,0.4,1,37,2018592.767,12159908818.257,1,1000
0.964285714285714,0.4,1,38,2022327.545,11135786524.7868,1,1000
0.964285714285714,0.4,1,39,2016779.615,11188117131.9727,1,1000
0.964285714285714,0.4,1,40,2008967.063,12147847706.4455,1,1000
0.964285714285714,0.4,1,41,2015818.398,11605729066.436,1,1000
0.964285714285714,0.4,1,42,2014825.568,12026605373.579,1,1000
0.964285714285714,0.4,1,43,2016140.689,12206428870.1644,1,1000
0.964285714285714,0.4,1,44,2021264.318,11924806822.2351,1,1000
0.964285714285714,0.4,1,45,2015970.201,11940502282.2308,1,1000
0.964285714285714,0.4,1,46,2019800.525,11797636690.8622,1,1000
0.964285714285714,0.4,1,47,2021427.231,11238491141.0407,1,1000
0.964285714285714,0.4,1,48,2017270.071,12457274642.7948,1,1000
0.964285714285714,0.4,1,49,2016208.561,11807699963.1074,1,1000
0.964285714285714,0.4,1,50,2017104.633,11692268445.4458,1,1000
0.964285714285714,0.4,1,51,2014411.165,11908182593.5794,1,1000
0.964285714285714,0.4,1,52,2018228.662,11060307309.8997,1,1000
0.964285714285714,0.4,1,53,2018856.377,11816067460.4053,1,1000
0.964285714285714,0.4,1,54,2022457.431,11235585761.4527,1,1000
0.964285714285714,0.4,1,55,2014281.986,11527747563.8837,1,1000
0.964285714285714,0.4,1,56,2013824.759,11607072828.3693,1,1000
0.964285714285714,0.4,1,57,2017494.089,11886796932.3274,1,1000
0.964285714285714,0.4,1,58,2013226.435,12433507483.1629,1,1000
0.964285714285714,0.4,1,59,2021947.785,11984862142.2771,1,1000
0.964285714285714,0.4,1,60,2015634.376,11960909091.9666,1,1000
0.964285714285714,0.4,1,61,2018364.002,11084777336.3624,1,1000
0.964285714285714,0.4,1,62,2020216.847,11084890931.9515,1,1000
0.964285714285714,0.4,1,63,2020531.664,11355279280.3695,1,1000
0.964285714285714,0.4,1,64,2019864.054,11352666292.4836,1,1000
0.964285714285714,0.4,1,65,2020378.952,12035794527.5052,1,1000
0.964285714285714,0.4,1,66,2017747.902,11369127427.7862,1,1000
0.964285714285714,0.4,1,67,2015398.137,11347997581.1774,1,1000
0.964285714285714,0.4,1,68,2013401.468,11006452087.3944,1,1000
0.964285714285714,0.4,1,69,2017348.851,12066789969.9107,1,1000
0.964285714285714,0.4,1,70,2018905.968,12020817369.066,1,1000
0.964285714285714,0.4,1,71,2014482.572,11191585715.4182,1,1000
0.964285714285714,0.4,1,72,2014563.574,12400130678.5951,1,1000
0.964285714285714,0.4,1,73,2007911.714,10799447918.3866,1,1000
0.964285714285714,0.4,1,74,2021949.199,11958366436.8102,1,1000
0.964285714285714,0.4,1,75,2019274.921,11650117819.9928,1,1000
0.964285714285714,0.4,1,76,2020286.941,11870319146.1337,1,1000
0.964285714285714,0.4,1,77,2021460.258,11159901660.8183,1,1000
0.964285714285714,0.4,1,78,2014611.549,10929989333.1568,1,1000
0.964285714285714,0.4,1,79,2019523.886,10947992029.4164,1,1000
0.964285714285714,0.4,1,80,2014698.611,11696764847.8215,1,1000
0.964285714285714,0.4,1,81,2018748.004,11295596271.0851,1,1000
0.964285714285714,0.4,1,82,2020025.25,11384052606.9124,1,1000
0.964285714285714,0.4,1,83,2019172.406,12249396563.3785,1,1000
0.964285714285714,0.4,1,84,2015793.148,11405294738.3585,1,1000
0.964285714285714,0.4,1,85,2020588.729,11388205121.1307,1,1000
0.964285714285714,0.4,1,86,2022473.995,10566455491.2682,1,1000
0.964285714285714,0.4,1,87,2022624.889,11888095773.8866,1,1000
0.964285714285714,0.4,1,88,2019189.374,10929225693.0872,1,1000
0.964285714285714,0.4,1,89,2018291.585,11965132019.5523,1,1000
0.964285714285714,0.4,1,90,2008050.589,11428917245.962,1,1000
0.964285714285714,0.4,1,91,2022348.856,10977176265.9632,1,1000
0.964285714285714,0.4,1,92,2014707.802,12655169299.0438,1,1000
0.964285714285714,0.4,1,93,2016717.904,11941550454.7395,1,1000
0.964285714285714,0.4,1,94,2014966.564,10618496695.6656,1,1000
0.964285714285714,0.4,1,95,2017231.388,11349788997.525,1,1000
0.964285714285714,0.4,1,96,2014147.656,11590924489.5973,1,1000
0.964285714285714,0.4,1,97,2014823.144,11787715131.777,1,1000
0.964285714285714,0.4,1,98,2018725.178,11590396552.1284,1,1000
0.964285714285714,0.4,1,99,2011250.673,11081454557.944,1,1000
0.964285714285714,0.4,1,100,2021931.827,11792943684.5216,1,1000
