"t","n","trial","p0","h2","var.z"
34,20700,24005,0.964285714285714,1,0.4
35,18771,24005,0.964285714285714,1,0.4
36,20899,24005,0.964285714285714,1,0.4
37,20258,24005,0.964285714285714,1,0.4
38,19950,24005,0.964285714285714,1,0.4
39,20443,24005,0.964285714285714,1,0.4
40,19982,24005,0.964285714285714,1,0.4
41,20995,24005,0.964285714285714,1,0.4
42,19176,24005,0.964285714285714,1,0.4
43,20522,24005,0.964285714285714,1,0.4
44,20598,24005,0.964285714285714,1,0.4
45,20645,24005,0.964285714285714,1,0.4
46,19380,24005,0.964285714285714,1,0.4
47,19112,24005,0.964285714285714,1,0.4
48,19006,24005,0.964285714285714,1,0.4
49,20671,24005,0.964285714285714,1,0.4
50,20545,24005,0.964285714285714,1,0.4
51,21070,24005,0.964285714285714,1,0.4
52,19083,24005,0.964285714285714,1,0.4
53,20744,24005,0.964285714285714,1,0.4
54,18779,24005,0.964285714285714,1,0.4
55,21971,24005,0.964285714285714,1,0.4
56,21467,24005,0.964285714285714,1,0.4
57,19668,24005,0.964285714285714,1,0.4
58,19830,24005,0.964285714285714,1,0.4
59,21142,24005,0.964285714285714,1,0.4
60,18854,24005,0.964285714285714,1,0.4
61,20412,24005,0.964285714285714,1,0.4
62,19420,24005,0.964285714285714,1,0.4
63,18784,24005,0.964285714285714,1,0.4
64,20485,24005,0.964285714285714,1,0.4
65,22955,24005,0.964285714285714,1,0.4
66,20110,24005,0.964285714285714,1,0.4
67,21441,24005,0.964285714285714,1,0.4
68,20938,24005,0.964285714285714,1,0.4
69,20132,24005,0.964285714285714,1,0.4
70,20978,24005,0.964285714285714,1,0.4
71,18947,24005,0.964285714285714,1,0.4
72,18353,24005,0.964285714285714,1,0.4
73,21423,24005,0.964285714285714,1,0.4
74,18902,24005,0.964285714285714,1,0.4
75,19407,24005,0.964285714285714,1,0.4
76,18590,24005,0.964285714285714,1,0.4
77,17811,24005,0.964285714285714,1,0.4
78,17398,24005,0.964285714285714,1,0.4
79,19877,24005,0.964285714285714,1,0.4
80,19905,24005,0.964285714285714,1,0.4
81,19991,24005,0.964285714285714,1,0.4
82,18639,24005,0.964285714285714,1,0.4
83,18866,24005,0.964285714285714,1,0.4
84,19346,24005,0.964285714285714,1,0.4
85,20646,24005,0.964285714285714,1,0.4
86,19037,24005,0.964285714285714,1,0.4
87,21663,24005,0.964285714285714,1,0.4
88,21596,24005,0.964285714285714,1,0.4
89,21374,24005,0.964285714285714,1,0.4
90,19657,24005,0.964285714285714,1,0.4
91,19893,24005,0.964285714285714,1,0.4
92,20270,24005,0.964285714285714,1,0.4
93,20415,24005,0.964285714285714,1,0.4
94,19218,24005,0.964285714285714,1,0.4
95,20600,24005,0.964285714285714,1,0.4
96,20549,24005,0.964285714285714,1,0.4
97,21927,24005,0.964285714285714,1,0.4
98,21967,24005,0.964285714285714,1,0.4
99,18948,24005,0.964285714285714,1,0.4
100,19411,24005,0.964285714285714,1,0.4
0,20000,24006,0.964285714285714,1,0.4
1,5332,24006,0.964285714285714,1,0.4
2,4306,24006,0.964285714285714,1,0.4
3,5050,24006,0.964285714285714,1,0.4
4,7546,24006,0.964285714285714,1,0.4
5,11838,24006,0.964285714285714,1,0.4
6,14365,24006,0.964285714285714,1,0.4
7,15776,24006,0.964285714285714,1,0.4
8,20285,24006,0.964285714285714,1,0.4
9,20071,24006,0.964285714285714,1,0.4
10,18260,24006,0.964285714285714,1,0.4
11,18883,24006,0.964285714285714,1,0.4
12,21556,24006,0.964285714285714,1,0.4
13,20411,24006,0.964285714285714,1,0.4
14,20787,24006,0.964285714285714,1,0.4
15,20954,24006,0.964285714285714,1,0.4
16,17930,24006,0.964285714285714,1,0.4
17,18928,24006,0.964285714285714,1,0.4
18,18882,24006,0.964285714285714,1,0.4
19,19755,24006,0.964285714285714,1,0.4
20,18729,24006,0.964285714285714,1,0.4
21,18656,24006,0.964285714285714,1,0.4
22,21252,24006,0.964285714285714,1,0.4
23,23268,24006,0.964285714285714,1,0.4
24,19676,24006,0.964285714285714,1,0.4
25,19786,24006,0.964285714285714,1,0.4
26,20953,24006,0.964285714285714,1,0.4
27,19872,24006,0.964285714285714,1,0.4
28,16933,24006,0.964285714285714,1,0.4
29,19649,24006,0.964285714285714,1,0.4
30,19852,24006,0.964285714285714,1,0.4
31,18747,24006,0.964285714285714,1,0.4
32,18590,24006,0.964285714285714,1,0.4
33,19536,24006,0.964285714285714,1,0.4
34,19860,24006,0.964285714285714,1,0.4
35,20709,24006,0.964285714285714,1,0.4
36,20501,24006,0.964285714285714,1,0.4
37,19956,24006,0.964285714285714,1,0.4
38,19667,24006,0.964285714285714,1,0.4
39,19060,24006,0.964285714285714,1,0.4
40,21489,24006,0.964285714285714,1,0.4
41,22441,24006,0.964285714285714,1,0.4
42,18800,24006,0.964285714285714,1,0.4
43,20616,24006,0.964285714285714,1,0.4
44,19377,24006,0.964285714285714,1,0.4
45,19791,24006,0.964285714285714,1,0.4
46,19462,24006,0.964285714285714,1,0.4
47,19637,24006,0.964285714285714,1,0.4
48,20275,24006,0.964285714285714,1,0.4
49,19700,24006,0.964285714285714,1,0.4
50,20684,24006,0.964285714285714,1,0.4
51,19754,24006,0.964285714285714,1,0.4
52,20613,24006,0.964285714285714,1,0.4
53,19492,24006,0.964285714285714,1,0.4
54,20704,24006,0.964285714285714,1,0.4
55,20459,24006,0.964285714285714,1,0.4
56,20461,24006,0.964285714285714,1,0.4
57,19603,24006,0.964285714285714,1,0.4
58,23518,24006,0.964285714285714,1,0.4
59,20093,24006,0.964285714285714,1,0.4
60,18808,24006,0.964285714285714,1,0.4
61,21900,24006,0.964285714285714,1,0.4
62,19112,24006,0.964285714285714,1,0.4
63,18576,24006,0.964285714285714,1,0.4
64,18650,24006,0.964285714285714,1,0.4
65,19672,24006,0.964285714285714,1,0.4
66,19299,24006,0.964285714285714,1,0.4
67,18224,24006,0.964285714285714,1,0.4
68,18407,24006,0.964285714285714,1,0.4
69,19720,24006,0.964285714285714,1,0.4
70,18219,24006,0.964285714285714,1,0.4
71,19235,24006,0.964285714285714,1,0.4
72,18899,24006,0.964285714285714,1,0.4
73,21205,24006,0.964285714285714,1,0.4
74,19438,24006,0.964285714285714,1,0.4
75,21356,24006,0.964285714285714,1,0.4
76,20129,24006,0.964285714285714,1,0.4
77,19796,24006,0.964285714285714,1,0.4
78,19866,24006,0.964285714285714,1,0.4
79,20612,24006,0.964285714285714,1,0.4
80,21728,24006,0.964285714285714,1,0.4
81,21860,24006,0.964285714285714,1,0.4
82,20040,24006,0.964285714285714,1,0.4
83,20650,24006,0.964285714285714,1,0.4
84,20379,24006,0.964285714285714,1,0.4
85,20146,24006,0.964285714285714,1,0.4
86,19680,24006,0.964285714285714,1,0.4
87,20550,24006,0.964285714285714,1,0.4
88,20331,24006,0.964285714285714,1,0.4
89,20916,24006,0.964285714285714,1,0.4
90,20610,24006,0.964285714285714,1,0.4
91,20701,24006,0.964285714285714,1,0.4
92,19325,24006,0.964285714285714,1,0.4
93,20894,24006,0.964285714285714,1,0.4
94,19356,24006,0.964285714285714,1,0.4
95,20800,24006,0.964285714285714,1,0.4
96,22071,24006,0.964285714285714,1,0.4
97,20467,24006,0.964285714285714,1,0.4
98,19653,24006,0.964285714285714,1,0.4
99,20565,24006,0.964285714285714,1,0.4
100,20862,24006,0.964285714285714,1,0.4
0,20000,24007,0.964285714285714,1,0.4
1,5016,24007,0.964285714285714,1,0.4
2,4740,24007,0.964285714285714,1,0.4
3,6378,24007,0.964285714285714,1,0.4
4,9334,24007,0.964285714285714,1,0.4
5,11831,24007,0.964285714285714,1,0.4
6,15049,24007,0.964285714285714,1,0.4
7,19613,24007,0.964285714285714,1,0.4
8,22102,24007,0.964285714285714,1,0.4
9,20022,24007,0.964285714285714,1,0.4
10,20867,24007,0.964285714285714,1,0.4
11,19879,24007,0.964285714285714,1,0.4
12,19998,24007,0.964285714285714,1,0.4
13,20203,24007,0.964285714285714,1,0.4
14,20200,24007,0.964285714285714,1,0.4
15,17122,24007,0.964285714285714,1,0.4
16,18830,24007,0.964285714285714,1,0.4
17,19625,24007,0.964285714285714,1,0.4
18,18761,24007,0.964285714285714,1,0.4
19,20990,24007,0.964285714285714,1,0.4
20,20947,24007,0.964285714285714,1,0.4
21,21461,24007,0.964285714285714,1,0.4
22,20292,24007,0.964285714285714,1,0.4
23,19627,24007,0.964285714285714,1,0.4
24,18097,24007,0.964285714285714,1,0.4
25,19515,24007,0.964285714285714,1,0.4
26,19667,24007,0.964285714285714,1,0.4
27,20283,24007,0.964285714285714,1,0.4
28,18957,24007,0.964285714285714,1,0.4
29,19581,24007,0.964285714285714,1,0.4
30,20921,24007,0.964285714285714,1,0.4
31,20526,24007,0.964285714285714,1,0.4
32,19309,24007,0.964285714285714,1,0.4
33,20626,24007,0.964285714285714,1,0.4
34,19367,24007,0.964285714285714,1,0.4
35,19812,24007,0.964285714285714,1,0.4
36,19997,24007,0.964285714285714,1,0.4
37,19225,24007,0.964285714285714,1,0.4
38,18908,24007,0.964285714285714,1,0.4
39,19129,24007,0.964285714285714,1,0.4
40,19975,24007,0.964285714285714,1,0.4
41,21828,24007,0.964285714285714,1,0.4
42,20457,24007,0.964285714285714,1,0.4
43,20965,24007,0.964285714285714,1,0.4
44,19627,24007,0.964285714285714,1,0.4
45,20500,24007,0.964285714285714,1,0.4
46,21359,24007,0.964285714285714,1,0.4
47,21430,24007,0.964285714285714,1,0.4
48,20851,24007,0.964285714285714,1,0.4
49,20795,24007,0.964285714285714,1,0.4
50,20079,24007,0.964285714285714,1,0.4
51,20698,24007,0.964285714285714,1,0.4
52,21403,24007,0.964285714285714,1,0.4
53,19890,24007,0.964285714285714,1,0.4
54,20349,24007,0.964285714285714,1,0.4
55,18642,24007,0.964285714285714,1,0.4
56,21593,24007,0.964285714285714,1,0.4
57,19034,24007,0.964285714285714,1,0.4
58,19229,24007,0.964285714285714,1,0.4
59,20040,24007,0.964285714285714,1,0.4
60,18265,24007,0.964285714285714,1,0.4
61,17886,24007,0.964285714285714,1,0.4
62,19996,24007,0.964285714285714,1,0.4
63,20533,24007,0.964285714285714,1,0.4
64,20564,24007,0.964285714285714,1,0.4
65,19429,24007,0.964285714285714,1,0.4
66,19930,24007,0.964285714285714,1,0.4
67,19749,24007,0.964285714285714,1,0.4
68,21009,24007,0.964285714285714,1,0.4
69,20921,24007,0.964285714285714,1,0.4
70,19434,24007,0.964285714285714,1,0.4
71,20505,24007,0.964285714285714,1,0.4
72,20199,24007,0.964285714285714,1,0.4
73,20365,24007,0.964285714285714,1,0.4
74,21603,24007,0.964285714285714,1,0.4
75,21278,24007,0.964285714285714,1,0.4
76,20900,24007,0.964285714285714,1,0.4
77,20019,24007,0.964285714285714,1,0.4
78,19295,24007,0.964285714285714,1,0.4
79,20006,24007,0.964285714285714,1,0.4
80,20410,24007,0.964285714285714,1,0.4
81,22096,24007,0.964285714285714,1,0.4
82,20761,24007,0.964285714285714,1,0.4
83,19620,24007,0.964285714285714,1,0.4
84,21187,24007,0.964285714285714,1,0.4
85,20840,24007,0.964285714285714,1,0.4
86,20368,24007,0.964285714285714,1,0.4
87,19984,24007,0.964285714285714,1,0.4
88,18595,24007,0.964285714285714,1,0.4
89,18828,24007,0.964285714285714,1,0.4
90,19917,24007,0.964285714285714,1,0.4
91,20232,24007,0.964285714285714,1,0.4
92,22056,24007,0.964285714285714,1,0.4
93,20730,24007,0.964285714285714,1,0.4
94,17948,24007,0.964285714285714,1,0.4
95,20342,24007,0.964285714285714,1,0.4
96,20356,24007,0.964285714285714,1,0.4
97,18029,24007,0.964285714285714,1,0.4
98,20285,24007,0.964285714285714,1,0.4
99,19490,24007,0.964285714285714,1,0.4
100,18814,24007,0.964285714285714,1,0.4
0,20000,24008,0.964285714285714,1,0.4
1,4904,24008,0.964285714285714,1,0.4
2,4307,24008,0.964285714285714,1,0.4
3,5936,24008,0.964285714285714,1,0.4
4,9920,24008,0.964285714285714,1,0.4
5,14208,24008,0.964285714285714,1,0.4
6,15881,24008,0.964285714285714,1,0.4
7,17985,24008,0.964285714285714,1,0.4
8,20237,24008,0.964285714285714,1,0.4
9,18996,24008,0.964285714285714,1,0.4
10,18337,24008,0.964285714285714,1,0.4
11,19814,24008,0.964285714285714,1,0.4
12,18649,24008,0.964285714285714,1,0.4
13,20496,24008,0.964285714285714,1,0.4
14,18730,24008,0.964285714285714,1,0.4
15,20511,24008,0.964285714285714,1,0.4
16,21246,24008,0.964285714285714,1,0.4
17,21488,24008,0.964285714285714,1,0.4
18,19821,24008,0.964285714285714,1,0.4
19,20184,24008,0.964285714285714,1,0.4
20,19619,24008,0.964285714285714,1,0.4
21,18840,24008,0.964285714285714,1,0.4
22,21138,24008,0.964285714285714,1,0.4
23,20888,24008,0.964285714285714,1,0.4
24,20392,24008,0.964285714285714,1,0.4
25,20496,24008,0.964285714285714,1,0.4
26,21146,24008,0.964285714285714,1,0.4
27,19400,24008,0.964285714285714,1,0.4
28,19681,24008,0.964285714285714,1,0.4
29,18918,24008,0.964285714285714,1,0.4
30,20097,24008,0.964285714285714,1,0.4
31,19896,24008,0.964285714285714,1,0.4
32,21706,24008,0.964285714285714,1,0.4
33,19683,24008,0.964285714285714,1,0.4
34,20982,24008,0.964285714285714,1,0.4
35,18291,24008,0.964285714285714,1,0.4
36,20677,24008,0.964285714285714,1,0.4
37,20218,24008,0.964285714285714,1,0.4
38,20308,24008,0.964285714285714,1,0.4
39,20364,24008,0.964285714285714,1,0.4
40,21802,24008,0.964285714285714,1,0.4
41,20472,24008,0.964285714285714,1,0.4
42,20090,24008,0.964285714285714,1,0.4
43,19368,24008,0.964285714285714,1,0.4
44,20491,24008,0.964285714285714,1,0.4
45,21047,24008,0.964285714285714,1,0.4
46,19857,24008,0.964285714285714,1,0.4
47,20333,24008,0.964285714285714,1,0.4
48,20789,24008,0.964285714285714,1,0.4
49,20495,24008,0.964285714285714,1,0.4
50,23000,24008,0.964285714285714,1,0.4
51,19461,24008,0.964285714285714,1,0.4
52,21070,24008,0.964285714285714,1,0.4
53,20007,24008,0.964285714285714,1,0.4
54,19128,24008,0.964285714285714,1,0.4
55,19396,24008,0.964285714285714,1,0.4
56,20617,24008,0.964285714285714,1,0.4
57,18932,24008,0.964285714285714,1,0.4
58,19847,24008,0.964285714285714,1,0.4
59,19043,24008,0.964285714285714,1,0.4
60,18964,24008,0.964285714285714,1,0.4
61,20401,24008,0.964285714285714,1,0.4
62,17912,24008,0.964285714285714,1,0.4
63,18097,24008,0.964285714285714,1,0.4
64,19956,24008,0.964285714285714,1,0.4
65,18038,24008,0.964285714285714,1,0.4
66,20650,24008,0.964285714285714,1,0.4
67,19171,24008,0.964285714285714,1,0.4
68,21290,24008,0.964285714285714,1,0.4
69,19768,24008,0.964285714285714,1,0.4
70,19175,24008,0.964285714285714,1,0.4
71,18450,24008,0.964285714285714,1,0.4
72,19808,24008,0.964285714285714,1,0.4
73,19034,24008,0.964285714285714,1,0.4
74,21993,24008,0.964285714285714,1,0.4
75,22529,24008,0.964285714285714,1,0.4
76,21079,24008,0.964285714285714,1,0.4
77,17769,24008,0.964285714285714,1,0.4
78,19499,24008,0.964285714285714,1,0.4
79,19170,24008,0.964285714285714,1,0.4
80,19272,24008,0.964285714285714,1,0.4
81,19422,24008,0.964285714285714,1,0.4
82,19914,24008,0.964285714285714,1,0.4
83,21781,24008,0.964285714285714,1,0.4
84,20557,24008,0.964285714285714,1,0.4
85,20218,24008,0.964285714285714,1,0.4
86,20897,24008,0.964285714285714,1,0.4
87,20338,24008,0.964285714285714,1,0.4
88,19251,24008,0.964285714285714,1,0.4
89,21397,24008,0.964285714285714,1,0.4
90,19777,24008,0.964285714285714,1,0.4
91,21061,24008,0.964285714285714,1,0.4
92,20255,24008,0.964285714285714,1,0.4
93,18800,24008,0.964285714285714,1,0.4
94,17928,24008,0.964285714285714,1,0.4
95,20793,24008,0.964285714285714,1,0.4
96,21788,24008,0.964285714285714,1,0.4
97,18482,24008,0.964285714285714,1,0.4
98,19561,24008,0.964285714285714,1,0.4
99,20848,24008,0.964285714285714,1,0.4
100,18686,24008,0.964285714285714,1,0.4
0,20000,24009,0.964285714285714,1,0.4
1,4822,24009,0.964285714285714,1,0.4
2,4902,24009,0.964285714285714,1,0.4
3,6101,24009,0.964285714285714,1,0.4
4,8685,24009,0.964285714285714,1,0.4
5,13442,24009,0.964285714285714,1,0.4
6,15961,24009,0.964285714285714,1,0.4
7,19320,24009,0.964285714285714,1,0.4
8,19362,24009,0.964285714285714,1,0.4
9,19336,24009,0.964285714285714,1,0.4
10,19970,24009,0.964285714285714,1,0.4
11,17943,24009,0.964285714285714,1,0.4
12,18978,24009,0.964285714285714,1,0.4
13,21423,24009,0.964285714285714,1,0.4
14,20600,24009,0.964285714285714,1,0.4
15,19814,24009,0.964285714285714,1,0.4
16,19940,24009,0.964285714285714,1,0.4
17,19339,24009,0.964285714285714,1,0.4
18,19674,24009,0.964285714285714,1,0.4
19,19989,24009,0.964285714285714,1,0.4
20,19406,24009,0.964285714285714,1,0.4
21,18106,24009,0.964285714285714,1,0.4
22,22164,24009,0.964285714285714,1,0.4
23,17524,24009,0.964285714285714,1,0.4
24,20026,24009,0.964285714285714,1,0.4
25,18537,24009,0.964285714285714,1,0.4
26,20479,24009,0.964285714285714,1,0.4
27,20031,24009,0.964285714285714,1,0.4
28,19507,24009,0.964285714285714,1,0.4
29,20028,24009,0.964285714285714,1,0.4
30,19253,24009,0.964285714285714,1,0.4
31,21451,24009,0.964285714285714,1,0.4
32,19222,24009,0.964285714285714,1,0.4
33,21632,24009,0.964285714285714,1,0.4
34,19319,24009,0.964285714285714,1,0.4
35,19090,24009,0.964285714285714,1,0.4
36,19277,24009,0.964285714285714,1,0.4
37,19078,24009,0.964285714285714,1,0.4
38,20775,24009,0.964285714285714,1,0.4
39,19918,24009,0.964285714285714,1,0.4
40,20131,24009,0.964285714285714,1,0.4
41,19142,24009,0.964285714285714,1,0.4
42,19932,24009,0.964285714285714,1,0.4
43,20019,24009,0.964285714285714,1,0.4
44,19465,24009,0.964285714285714,1,0.4
45,21163,24009,0.964285714285714,1,0.4
46,20672,24009,0.964285714285714,1,0.4
47,19011,24009,0.964285714285714,1,0.4
48,19411,24009,0.964285714285714,1,0.4
49,18999,24009,0.964285714285714,1,0.4
50,20975,24009,0.964285714285714,1,0.4
51,19395,24009,0.964285714285714,1,0.4
52,22479,24009,0.964285714285714,1,0.4
53,20172,24009,0.964285714285714,1,0.4
54,18491,24009,0.964285714285714,1,0.4
55,19735,24009,0.964285714285714,1,0.4
56,19002,24009,0.964285714285714,1,0.4
57,21238,24009,0.964285714285714,1,0.4
58,21964,24009,0.964285714285714,1,0.4
59,20129,24009,0.964285714285714,1,0.4
60,19538,24009,0.964285714285714,1,0.4
61,19956,24009,0.964285714285714,1,0.4
62,20613,24009,0.964285714285714,1,0.4
63,19988,24009,0.964285714285714,1,0.4
64,18391,24009,0.964285714285714,1,0.4
65,18438,24009,0.964285714285714,1,0.4
66,17713,24009,0.964285714285714,1,0.4
67,19420,24009,0.964285714285714,1,0.4
68,20941,24009,0.964285714285714,1,0.4
69,20018,24009,0.964285714285714,1,0.4
70,21302,24009,0.964285714285714,1,0.4
71,20979,24009,0.964285714285714,1,0.4
72,20076,24009,0.964285714285714,1,0.4
73,18142,24009,0.964285714285714,1,0.4
74,19919,24009,0.964285714285714,1,0.4
75,19330,24009,0.964285714285714,1,0.4
76,18145,24009,0.964285714285714,1,0.4
77,19497,24009,0.964285714285714,1,0.4
78,19795,24009,0.964285714285714,1,0.4
79,19844,24009,0.964285714285714,1,0.4
80,19077,24009,0.964285714285714,1,0.4
81,21038,24009,0.964285714285714,1,0.4
82,20100,24009,0.964285714285714,1,0.4
83,18721,24009,0.964285714285714,1,0.4
84,20310,24009,0.964285714285714,1,0.4
85,19338,24009,0.964285714285714,1,0.4
86,20075,24009,0.964285714285714,1,0.4
87,19552,24009,0.964285714285714,1,0.4
88,18389,24009,0.964285714285714,1,0.4
89,18667,24009,0.964285714285714,1,0.4
90,20520,24009,0.964285714285714,1,0.4
91,19950,24009,0.964285714285714,1,0.4
92,21475,24009,0.964285714285714,1,0.4
93,19557,24009,0.964285714285714,1,0.4
94,19911,24009,0.964285714285714,1,0.4
95,20151,24009,0.964285714285714,1,0.4
96,21072,24009,0.964285714285714,1,0.4
97,19709,24009,0.964285714285714,1,0.4
98,20506,24009,0.964285714285714,1,0.4
99,18370,24009,0.964285714285714,1,0.4
100,19898,24009,0.964285714285714,1,0.4
0,20000,24010,0.964285714285714,1,0.4
1,4832,24010,0.964285714285714,1,0.4
2,4334,24010,0.964285714285714,1,0.4
3,5951,24010,0.964285714285714,1,0.4
4,9174,24010,0.964285714285714,1,0.4
5,12958,24010,0.964285714285714,1,0.4
6,16611,24010,0.964285714285714,1,0.4
7,20135,24010,0.964285714285714,1,0.4
8,21108,24010,0.964285714285714,1,0.4
9,19088,24010,0.964285714285714,1,0.4
10,18580,24010,0.964285714285714,1,0.4
11,19463,24010,0.964285714285714,1,0.4
12,18534,24010,0.964285714285714,1,0.4
13,20708,24010,0.964285714285714,1,0.4
14,18618,24010,0.964285714285714,1,0.4
15,20434,24010,0.964285714285714,1,0.4
16,20071,24010,0.964285714285714,1,0.4
17,19686,24010,0.964285714285714,1,0.4
18,18369,24010,0.964285714285714,1,0.4
19,20799,24010,0.964285714285714,1,0.4
20,21508,24010,0.964285714285714,1,0.4
21,21663,24010,0.964285714285714,1,0.4
22,20465,24010,0.964285714285714,1,0.4
23,19498,24010,0.964285714285714,1,0.4
24,18704,24010,0.964285714285714,1,0.4
25,20157,24010,0.964285714285714,1,0.4
26,19626,24010,0.964285714285714,1,0.4
27,20128,24010,0.964285714285714,1,0.4
28,19966,24010,0.964285714285714,1,0.4
29,20823,24010,0.964285714285714,1,0.4
30,20979,24010,0.964285714285714,1,0.4
31,21460,24010,0.964285714285714,1,0.4
32,18768,24010,0.964285714285714,1,0.4
33,19345,24010,0.964285714285714,1,0.4
34,19460,24010,0.964285714285714,1,0.4
35,21221,24010,0.964285714285714,1,0.4
36,21570,24010,0.964285714285714,1,0.4
37,21084,24010,0.964285714285714,1,0.4
38,20339,24010,0.964285714285714,1,0.4
39,18173,24010,0.964285714285714,1,0.4
40,20513,24010,0.964285714285714,1,0.4
41,19826,24010,0.964285714285714,1,0.4
42,20346,24010,0.964285714285714,1,0.4
43,21312,24010,0.964285714285714,1,0.4
44,20499,24010,0.964285714285714,1,0.4
45,21462,24010,0.964285714285714,1,0.4
46,20905,24010,0.964285714285714,1,0.4
47,19785,24010,0.964285714285714,1,0.4
48,20902,24010,0.964285714285714,1,0.4
49,21185,24010,0.964285714285714,1,0.4
50,19631,24010,0.964285714285714,1,0.4
51,19936,24010,0.964285714285714,1,0.4
52,20013,24010,0.964285714285714,1,0.4
53,19153,24010,0.964285714285714,1,0.4
54,19958,24010,0.964285714285714,1,0.4
55,19685,24010,0.964285714285714,1,0.4
56,21118,24010,0.964285714285714,1,0.4
57,19775,24010,0.964285714285714,1,0.4
58,19066,24010,0.964285714285714,1,0.4
59,18565,24010,0.964285714285714,1,0.4
60,18729,24010,0.964285714285714,1,0.4
61,19682,24010,0.964285714285714,1,0.4
62,19165,24010,0.964285714285714,1,0.4
63,18126,24010,0.964285714285714,1,0.4
64,19676,24010,0.964285714285714,1,0.4
65,18794,24010,0.964285714285714,1,0.4
66,19839,24010,0.964285714285714,1,0.4
67,21985,24010,0.964285714285714,1,0.4
68,19769,24010,0.964285714285714,1,0.4
69,20656,24010,0.964285714285714,1,0.4
70,19894,24010,0.964285714285714,1,0.4
71,21215,24010,0.964285714285714,1,0.4
72,21085,24010,0.964285714285714,1,0.4
73,20185,24010,0.964285714285714,1,0.4
74,20809,24010,0.964285714285714,1,0.4
75,18733,24010,0.964285714285714,1,0.4
76,18993,24010,0.964285714285714,1,0.4
77,19267,24010,0.964285714285714,1,0.4
78,19216,24010,0.964285714285714,1,0.4
79,19151,24010,0.964285714285714,1,0.4
80,17927,24010,0.964285714285714,1,0.4
81,19815,24010,0.964285714285714,1,0.4
82,19434,24010,0.964285714285714,1,0.4
83,17850,24010,0.964285714285714,1,0.4
84,19082,24010,0.964285714285714,1,0.4
85,21190,24010,0.964285714285714,1,0.4
86,19419,24010,0.964285714285714,1,0.4
87,21523,24010,0.964285714285714,1,0.4
88,20001,24010,0.964285714285714,1,0.4
89,21358,24010,0.964285714285714,1,0.4
90,19492,24010,0.964285714285714,1,0.4
91,19562,24010,0.964285714285714,1,0.4
92,19082,24010,0.964285714285714,1,0.4
93,20906,24010,0.964285714285714,1,0.4
94,19035,24010,0.964285714285714,1,0.4
95,19547,24010,0.964285714285714,1,0.4
96,21194,24010,0.964285714285714,1,0.4
97,20585,24010,0.964285714285714,1,0.4
