"t","p0","var.z","h2","llbar","llvar","n","nn"
6,0.964285714285714,0.4,0.25,0.143653181214936,0.0464361495667089,1913.919,1000
6,0.964285714285714,0.4,0.5,0.328621219158878,0.0102559968622295,6718.03,1000
6,0.964285714285714,0.4,1,0.118453545978069,0.00641810128739037,16597.09,1000
7,0.25,0.1,0.25,-0.765024831791154,0.324569087615443,6.45743473325766,881
7,0.25,0.1,0.5,-0.743164087406141,0.292220478352555,9.11264612114772,941
7,0.25,0.1,1,-0.342566030084387,0.0914974742677751,23.472,1000
7,0.25,0.2,0.25,-0.301695624396581,0.0151914796360161,79.211,1000
7,0.25,0.2,0.5,-0.195589073311097,0.00845594207399455,123.216,1000
7,0.25,0.2,1,-0.00802027158404914,0.0023175355694849,308.561,1000
7,0.25,0.4,0.25,-0.103629149378141,0.00105537901802495,708.226,1000
7,0.25,0.4,0.5,-0.0501937838483136,0.000769565916039653,942.384,1000
7,0.25,0.4,1,-0.00760449957863221,0.000445483340326151,1347.897,1000
7,0.75,0.1,0.25,-1.09150013062247,0.983780729952888,23.1571856287425,668
7,0.75,0.1,0.5,-0.545398741096517,0.507985409071776,58.3983315954119,959
7,0.75,0.1,1,0.123815303576203,0.0277923575726674,345.68,1000
7,0.75,0.2,0.25,-0.336273872654146,0.130344633967778,117.856856856857,999
7,0.75,0.2,0.5,0.0932395063068257,0.0174916792145225,502.714,1000
7,0.75,0.2,1,0.370420275646198,0.00144596042221716,3338.724,1000
7,0.75,0.4,0.25,0.0272814799658869,0.00900133761668942,834.359,1000
7,0.75,0.4,0.5,0.270409349495605,0.00150086902052312,3374.51,1000
7,0.75,0.4,1,0.212408622693676,0.000733892827342516,11403.49,1000
7,0.964285714285714,0.1,0.25,-1.43948627015664,3.35257937662797,177.921052631579,342
7,0.964285714285714,0.1,0.5,-0.541582645700705,1.85017354640048,407.751025991792,731
7,0.964285714285714,0.1,1,0.29069997415635,0.20051398494523,1936.4295845998,987
7,0.964285714285714,0.2,0.25,-0.495375166539469,1.5622266250654,487.079289940828,845
7,0.964285714285714,0.2,0.5,0.280156686403032,0.089149703151767,2087.22177419355,992
7,0.964285714285714,0.2,1,0.291874262139382,0.0134834880476747,10663.195,1000
7,0.964285714285714,0.4,0.25,0.204194045421943,0.0396231063983499,2279.794,1000
7,0.964285714285714,0.4,0.5,0.2827986200111,0.0106411685500576,9267.948,1000
7,0.964285714285714,0.4,1,0.0448023941517544,0.00526909119606199,18647.867,1000
8,0.25,0.1,0.25,-0.560513391855051,0.338290731421636,3.72382397572079,659
8,0.25,0.1,0.5,-0.58776621944317,0.304420157706992,5.30195599022005,818
8,0.25,0.1,1,-0.287802019345242,0.119342318126478,17.685370741483,998
8,0.25,0.2,0.25,-0.276247189658508,0.0202728110637487,58.963,1000
8,0.25,0.2,0.5,-0.155566557116503,0.00958671589937132,101.804,1000
8,0.25,0.2,1,0.0216895650855178,0.00204878958352662,306.769,1000
8,0.25,0.4,0.25,-0.0917375565447609,0.00124123943793668,638.878,1000
8,0.25,0.4,0.5,-0.037489024725192,0.000743039811930285,896.595,1000
8,0.25,0.4,1,-0.00141156013477723,0.000468045137184728,1337.998,1000
8,0.75,0.1,0.25,-1.01259299767191,1.0729910624666,17.1932367149758,414
